{'Doc#': 252, 'Term': 'a.r.a', 'Freq': 1}
{'Doc#': 172, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1143, 'Term': 'achiev', 'Freq': 2}
{'Doc#': 838, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 869, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1089, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1095, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 465, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1246, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1263, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 792, 'Term': 'achiev', 'Freq': 2}
{'Doc#': 552, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 595, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 677, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 720, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 14, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1205, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 820, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1323, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1268, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 415, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 525, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1207, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 252, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 416, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 163, 'Term': 'achiev', 'Freq': 2}
{'Doc#': 342, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 1264, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 644, 'Term': 'achiev', 'Freq': 1}
{'Doc#': 14, 'Term': 'ackeret', 'Freq': 1}
{'Doc#': 297, 'Term': 'ackeret', 'Freq': 1}
{'Doc#': 390, 'Term': 'ackeret', 'Freq': 1}
{'Doc#': 1249, 'Term': 'ackeret', 'Freq': 1}
{'Doc#': 1276, 'Term': 'acoust', 'Freq': 1}
{'Doc#': 1208, 'Term': 'acoust', 'Freq': 3}
{'Doc#': 721, 'Term': 'acoust', 'Freq': 2}
{'Doc#': 65, 'Term': 'acoust', 'Freq': 1}
{'Doc#': 1244, 'Term': 'acoust', 'Freq': 11}
{'Doc#': 720, 'Term': 'acoust', 'Freq': 2}
{'Doc#': 722, 'Term': 'acoust', 'Freq': 1}
{'Doc#': 75, 'Term': 'acoust', 'Freq': 2}
{'Doc#': 640, 'Term': 'acoust', 'Freq': 1}
{'Doc#': 151, 'Term': 'acoust', 'Freq': 4}
{'Doc#': 209, 'Term': 'acoust', 'Freq': 1}
{'Doc#': 724, 'Term': 'acoust', 'Freq': 6}
{'Doc#': 899, 'Term': 'acoust', 'Freq': 1}
{'Doc#': 1244, 'Term': 'acoustics', 'Freq': 1}
{'Doc#': 523, 'Term': 'acquir', 'Freq': 1}
{'Doc#': 1255, 'Term': 'acquir', 'Freq': 1}
{'Doc#': 701, 'Term': 'acquisit', 'Freq': 1}
{'Doc#': 216, 'Term': 'acr', 'Freq': 1}
{'Doc#': 1207, 'Term': 'acrodynam', 'Freq': 2}
{'Doc#': 82, 'Term': 'across', 'Freq': 1}
{'Doc#': 808, 'Term': 'across', 'Freq': 1}
{'Doc#': 213, 'Term': 'across', 'Freq': 1}
{'Doc#': 190, 'Term': 'across', 'Freq': 1}
{'Doc#': 565, 'Term': 'across', 'Freq': 1}
{'Doc#': 212, 'Term': 'across', 'Freq': 1}
{'Doc#': 1226, 'Term': 'across', 'Freq': 1}
{'Doc#': 216, 'Term': 'across', 'Freq': 1}
{'Doc#': 960, 'Term': 'across', 'Freq': 1}
{'Doc#': 177, 'Term': 'across', 'Freq': 1}
{'Doc#': 89, 'Term': 'across', 'Freq': 1}
{'Doc#': 576, 'Term': 'across', 'Freq': 1}
{'Doc#': 606, 'Term': 'across', 'Freq': 1}
{'Doc#': 975, 'Term': 'across', 'Freq': 1}
{'Doc#': 109, 'Term': 'across', 'Freq': 1}
{'Doc#': 50, 'Term': 'across', 'Freq': 1}
{'Doc#': 277, 'Term': 'across', 'Freq': 1}
{'Doc#': 230, 'Term': 'across', 'Freq': 1}
{'Doc#': 15, 'Term': 'across', 'Freq': 1}
{'Doc#': 1239, 'Term': 'across', 'Freq': 1}
{'Doc#': 727, 'Term': 'across', 'Freq': 1}
{'Doc#': 1127, 'Term': 'across', 'Freq': 1}
{'Doc#': 257, 'Term': 'across', 'Freq': 1}
{'Doc#': 349, 'Term': 'across', 'Freq': 1}
{'Doc#': 459, 'Term': 'across', 'Freq': 1}
{'Doc#': 603, 'Term': 'across', 'Freq': 1}
{'Doc#': 1244, 'Term': 'across', 'Freq': 2}
{'Doc#': 1198, 'Term': 'across', 'Freq': 1}
{'Doc#': 1289, 'Term': 'across', 'Freq': 1}
{'Doc#': 1202, 'Term': 'across', 'Freq': 1}
{'Doc#': 667, 'Term': 'across', 'Freq': 1}
{'Doc#': 128, 'Term': 'across', 'Freq': 1}
{'Doc#': 966, 'Term': 'across', 'Freq': 1}
{'Doc#': 101, 'Term': 'across', 'Freq': 2}
{'Doc#': 62, 'Term': 'across', 'Freq': 1}
{'Doc#': 1277, 'Term': 'across', 'Freq': 1}
{'Doc#': 374, 'Term': 'across', 'Freq': 1}
{'Doc#': 110, 'Term': 'across', 'Freq': 1}
{'Doc#': 962, 'Term': 'across', 'Freq': 1}
{'Doc#': 45, 'Term': 'across', 'Freq': 1}
{'Doc#': 737, 'Term': 'across', 'Freq': 1}
{'Doc#': 1269, 'Term': 'across', 'Freq': 1}
{'Doc#': 990, 'Term': 'across', 'Freq': 1}
{'Doc#': 805, 'Term': 'across', 'Freq': 1}
{'Doc#': 949, 'Term': 'across', 'Freq': 1}
{'Doc#': 1254, 'Term': 'acrothermochemistri', 'Freq': 1}
{'Doc#': 12, 'Term': 'acrothermoelast', 'Freq': 1}
{'Doc#': 174, 'Term': 'act', 'Freq': 1}
{'Doc#': 210, 'Term': 'act', 'Freq': 1}
{'Doc#': 506, 'Term': 'act', 'Freq': 1}
{'Doc#': 1304, 'Term': 'act', 'Freq': 1}
{'Doc#': 202, 'Term': 'act', 'Freq': 1}
{'Doc#': 1256, 'Term': 'act', 'Freq': 1}
{'Doc#': 1005, 'Term': 'act', 'Freq': 1}
{'Doc#': 1329, 'Term': 'act', 'Freq': 1}
{'Doc#': 51, 'Term': 'act', 'Freq': 2}
{'Doc#': 1333, 'Term': 'act', 'Freq': 2}
{'Doc#': 427, 'Term': 'act', 'Freq': 1}
{'Doc#': 509, 'Term': 'act', 'Freq': 1}
{'Doc#': 52, 'Term': 'act', 'Freq': 1}
{'Doc#': 87, 'Term': 'act', 'Freq': 1}
{'Doc#': 894, 'Term': 'act', 'Freq': 2}
{'Doc#': 1059, 'Term': 'act', 'Freq': 1}
{'Doc#': 104, 'Term': 'act', 'Freq': 1}
{'Doc#': 267, 'Term': 'act', 'Freq': 1}
{'Doc#': 44, 'Term': 'act', 'Freq': 1}
{'Doc#': 895, 'Term': 'act', 'Freq': 1}
{'Doc#': 582, 'Term': 'act', 'Freq': 1}
{'Doc#': 899, 'Term': 'act', 'Freq': 1}
{'Doc#': 992, 'Term': 'action', 'Freq': 1}
{'Doc#': 821, 'Term': 'action', 'Freq': 1}
{'Doc#': 170, 'Term': 'action', 'Freq': 1}
{'Doc#': 211, 'Term': 'action', 'Freq': 1}
{'Doc#': 1244, 'Term': 'action', 'Freq': 5}
{'Doc#': 424, 'Term': 'action', 'Freq': 1}
{'Doc#': 934, 'Term': 'action', 'Freq': 2}
{'Doc#': 860, 'Term': 'action', 'Freq': 1}
{'Doc#': 100, 'Term': 'action', 'Freq': 1}
{'Doc#': 1255, 'Term': 'action', 'Freq': 1}
{'Doc#': 518, 'Term': 'activ', 'Freq': 2}
{'Doc#': 622, 'Term': 'activ', 'Freq': 1}
{'Doc#': 871, 'Term': 'activ', 'Freq': 1}
{'Doc#': 83, 'Term': 'activ', 'Freq': 2}
{'Doc#': 1284, 'Term': 'activ', 'Freq': 1}
{'Doc#': 1103, 'Term': 'activ', 'Freq': 1}
{'Doc#': 1268, 'Term': 'activ', 'Freq': 1}
{'Doc#': 908, 'Term': 'activ', 'Freq': 1}
{'Doc#': 1061, 'Term': 'activ', 'Freq': 1}
{'Doc#': 1131, 'Term': 'activ', 'Freq': 2}
{'Doc#': 185, 'Term': 'active', 'Freq': 1}
{'Doc#': 1275, 'Term': 'actual', 'Freq': 1}
{'Doc#': 618, 'Term': 'actual', 'Freq': 1}
{'Doc#': 210, 'Term': 'actual', 'Freq': 1}
{'Doc#': 198, 'Term': 'actual', 'Freq': 1}
{'Doc#': 729, 'Term': 'actual', 'Freq': 1}
{'Doc#': 928, 'Term': 'actual', 'Freq': 1}
{'Doc#': 363, 'Term': 'actual', 'Freq': 1}
{'Doc#': 435, 'Term': 'actual', 'Freq': 1}
{'Doc#': 292, 'Term': 'actual', 'Freq': 1}
{'Doc#': 80, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1134, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1016, 'Term': 'actual', 'Freq': 1}
{'Doc#': 304, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1127, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1195, 'Term': 'actual', 'Freq': 2}
{'Doc#': 1342, 'Term': 'actual', 'Freq': 1}
{'Doc#': 236, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1394, 'Term': 'actual', 'Freq': 1}
{'Doc#': 829, 'Term': 'actual', 'Freq': 1}
{'Doc#': 459, 'Term': 'actual', 'Freq': 2}
{'Doc#': 211, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1198, 'Term': 'actual', 'Freq': 1}
{'Doc#': 123, 'Term': 'actual', 'Freq': 1}
{'Doc#': 500, 'Term': 'actual', 'Freq': 1}
{'Doc#': 739, 'Term': 'actual', 'Freq': 1}
{'Doc#': 97, 'Term': 'actual', 'Freq': 1}
{'Doc#': 283, 'Term': 'actual', 'Freq': 1}
{'Doc#': 847, 'Term': 'actual', 'Freq': 1}
{'Doc#': 73, 'Term': 'actual', 'Freq': 1}
{'Doc#': 671, 'Term': 'actual', 'Freq': 1}
{'Doc#': 695, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1225, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1071, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1382, 'Term': 'actual', 'Freq': 1}
{'Doc#': 44, 'Term': 'actual', 'Freq': 1}
{'Doc#': 201, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1133, 'Term': 'actual', 'Freq': 1}
{'Doc#': 1361, 'Term': 'actual', 'Freq': 1}
{'Doc#': 443, 'Term': 'actual', 'Freq': 1}
{'Doc#': 453, 'Term': 'actual', 'Freq': 1}
{'Doc#': 826, 'Term': 'actual', 'Freq': 1}
{'Doc#': 201, 'Term': 'actur', 'Freq': 1}
{'Doc#': 717, 'Term': 'ad', 'Freq': 1}
{'Doc#': 1328, 'Term': 'ad', 'Freq': 1}
{'Doc#': 768, 'Term': 'ad', 'Freq': 1}
{'Doc#': 1095, 'Term': 'ad', 'Freq': 1}
{'Doc#': 903, 'Term': 'ad', 'Freq': 1}
{'Doc#': 1229, 'Term': 'ad', 'Freq': 1}
{'Doc#': 875, 'Term': 'ad', 'Freq': 1}
{'Doc#': 1268, 'Term': 'ad', 'Freq': 1}
{'Doc#': 1355, 'Term': 'ad', 'Freq': 1}
{'Doc#': 548, 'Term': 'ad', 'Freq': 1}
{'Doc#': 499, 'Term': 'ad', 'Freq': 1}
{'Doc#': 916, 'Term': 'adam', 'Freq': 1}
{'Doc#': 1299, 'Term': 'adam', 'Freq': 1}
{'Doc#': 799, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 1077, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 1190, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 760, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 901, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 923, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 209, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 342, 'Term': 'adapt', 'Freq': 1}
{'Doc#': 497, 'Term': 'add', 'Freq': 1}
{'Doc#': 78, 'Term': 'add', 'Freq': 1}
{'Doc#': 499, 'Term': 'add', 'Freq': 1}
{'Doc#': 731, 'Term': 'add', 'Freq': 1}
{'Doc#': 1040, 'Term': 'addendum', 'Freq': 1}
{'Doc#': 875, 'Term': 'addendum', 'Freq': 1}
{'Doc#': 785, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1001, 'Term': 'addit', 'Freq': 1}
{'Doc#': 921, 'Term': 'addit', 'Freq': 1}
{'Doc#': 210, 'Term': 'addit', 'Freq': 1}
{'Doc#': 506, 'Term': 'addit', 'Freq': 1}
{'Doc#': 32, 'Term': 'addit', 'Freq': 1}
{'Doc#': 623, 'Term': 'addit', 'Freq': 1}
{'Doc#': 212, 'Term': 'addit', 'Freq': 1}
{'Doc#': 282, 'Term': 'addit', 'Freq': 1}
{'Doc#': 974, 'Term': 'addit', 'Freq': 1}
{'Doc#': 220, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1328, 'Term': 'addit', 'Freq': 4}
{'Doc#': 134, 'Term': 'addit', 'Freq': 1}
{'Doc#': 352, 'Term': 'addit', 'Freq': 1}
{'Doc#': 989, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1201, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1095, 'Term': 'addit', 'Freq': 1}
{'Doc#': 721, 'Term': 'addit', 'Freq': 3}
{'Doc#': 1164, 'Term': 'addit', 'Freq': 1}
{'Doc#': 576, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1039, 'Term': 'addit', 'Freq': 1}
{'Doc#': 113, 'Term': 'addit', 'Freq': 2}
{'Doc#': 262, 'Term': 'addit', 'Freq': 1}
{'Doc#': 952, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1248, 'Term': 'addit', 'Freq': 1}
{'Doc#': 710, 'Term': 'addit', 'Freq': 1}
{'Doc#': 199, 'Term': 'addit', 'Freq': 1}
{'Doc#': 364, 'Term': 'addit', 'Freq': 1}
{'Doc#': 508, 'Term': 'addit', 'Freq': 1}
{'Doc#': 58, 'Term': 'addit', 'Freq': 1}
{'Doc#': 225, 'Term': 'addit', 'Freq': 1}
{'Doc#': 627, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1028, 'Term': 'addit', 'Freq': 1}
{'Doc#': 360, 'Term': 'addit', 'Freq': 1}
{'Doc#': 196, 'Term': 'addit', 'Freq': 1}
{'Doc#': 83, 'Term': 'addit', 'Freq': 3}
{'Doc#': 299, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1325, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1195, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1335, 'Term': 'addit', 'Freq': 1}
{'Doc#': 399, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1103, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1037, 'Term': 'addit', 'Freq': 1}
{'Doc#': 957, 'Term': 'addit', 'Freq': 1}
{'Doc#': 330, 'Term': 'addit', 'Freq': 1}
{'Doc#': 678, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1205, 'Term': 'addit', 'Freq': 1}
{'Doc#': 588, 'Term': 'addit', 'Freq': 1}
{'Doc#': 191, 'Term': 'addit', 'Freq': 1}
{'Doc#': 287, 'Term': 'addit', 'Freq': 2}
{'Doc#': 936, 'Term': 'addit', 'Freq': 1}
{'Doc#': 452, 'Term': 'addit', 'Freq': 1}
{'Doc#': 8, 'Term': 'addit', 'Freq': 1}
{'Doc#': 645, 'Term': 'addit', 'Freq': 1}
{'Doc#': 295, 'Term': 'addit', 'Freq': 1}
{'Doc#': 290, 'Term': 'addit', 'Freq': 1}
{'Doc#': 695, 'Term': 'addit', 'Freq': 1}
{'Doc#': 219, 'Term': 'addit', 'Freq': 1}
{'Doc#': 558, 'Term': 'addit', 'Freq': 1}
{'Doc#': 87, 'Term': 'addit', 'Freq': 1}
{'Doc#': 599, 'Term': 'addit', 'Freq': 1}
{'Doc#': 101, 'Term': 'addit', 'Freq': 1}
{'Doc#': 124, 'Term': 'addit', 'Freq': 1}
{'Doc#': 573, 'Term': 'addit', 'Freq': 1}
{'Doc#': 162, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1351, 'Term': 'addit', 'Freq': 2}
{'Doc#': 1203, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1290, 'Term': 'addit', 'Freq': 1}
{'Doc#': 797, 'Term': 'addit', 'Freq': 1}
{'Doc#': 628, 'Term': 'addit', 'Freq': 1}
{'Doc#': 94, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1207, 'Term': 'addit', 'Freq': 4}
{'Doc#': 237, 'Term': 'addit', 'Freq': 1}
{'Doc#': 773, 'Term': 'addit', 'Freq': 1}
{'Doc#': 44, 'Term': 'addit', 'Freq': 1}
{'Doc#': 414, 'Term': 'addit', 'Freq': 1}
{'Doc#': 1361, 'Term': 'addit', 'Freq': 1}
{'Doc#': 814, 'Term': 'addition', 'Freq': 1}
{'Doc#': 1262, 'Term': 'addition', 'Freq': 1}
{'Doc#': 1260, 'Term': 'addition', 'Freq': 1}
{'Doc#': 198, 'Term': 'addition', 'Freq': 1}
{'Doc#': 285, 'Term': 'addition', 'Freq': 1}
{'Doc#': 1129, 'Term': 'addition', 'Freq': 1}
{'Doc#': 859, 'Term': 'addition', 'Freq': 1}
{'Doc#': 60, 'Term': 'addition', 'Freq': 1}
{'Doc#': 954, 'Term': 'addition', 'Freq': 1}
{'Doc#': 610, 'Term': 'addition', 'Freq': 1}
{'Doc#': 812, 'Term': 'addition', 'Freq': 1}
{'Doc#': 766, 'Term': 'addition', 'Freq': 1}
{'Doc#': 1218, 'Term': 'addition', 'Freq': 1}
{'Doc#': 1289, 'Term': 'addition', 'Freq': 1}
{'Doc#': 287, 'Term': 'addition', 'Freq': 1}
{'Doc#': 649, 'Term': 'addition', 'Freq': 1}
{'Doc#': 705, 'Term': 'addition', 'Freq': 1}
{'Doc#': 788, 'Term': 'addition', 'Freq': 1}
{'Doc#': 386, 'Term': 'addition', 'Freq': 1}
{'Doc#': 1055, 'Term': 'addition', 'Freq': 1}
{'Doc#': 184, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 927, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 618, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 210, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 729, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 92, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 89, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 801, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 1039, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 54, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 225, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 196, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 567, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 603, 'Term': 'adequ', 'Freq': 2}
{'Doc#': 441, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 93, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 171, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 1136, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 179, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 557, 'Term': 'adequ', 'Freq': 1}
{'Doc#': 652, 'Term': 'adequaci', 'Freq': 1}
{'Doc#': 459, 'Term': 'adequaci', 'Freq': 1}
{'Doc#': 941, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 217, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 505, 'Term': 'adiabat', 'Freq': 2}
{'Doc#': 623, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 986, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 53, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 54, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 80, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 340, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 646, 'Term': 'adiabat', 'Freq': 2}
{'Doc#': 84, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 413, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 1327, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 1335, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 1105, 'Term': 'adiabat', 'Freq': 2}
{'Doc#': 645, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 426, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 1180, 'Term': 'adiabat', 'Freq': 1}
{'Doc#': 90, 'Term': 'adiabatic', 'Freq': 1}
{'Doc#': 980, 'Term': 'adiabatic-wal', 'Freq': 1}
{'Doc#': 341, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 647, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 282, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 134, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 869, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 989, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 697, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 576, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 589, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 1288, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 121, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 211, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 1202, 'Term': 'adjac', 'Freq': 2}
{'Doc#': 588, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 1144, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 100, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 219, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 168, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 434, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 644, 'Term': 'adjac', 'Freq': 1}
{'Doc#': 1030, 'Term': 'adjacentequilibrium-posit', 'Freq': 1}
{'Doc#': 665, 'Term': 'adjoin', 'Freq': 1}
{'Doc#': 379, 'Term': 'adjoint', 'Freq': 1}
{'Doc#': 1257, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 358, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 458, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 366, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 576, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 1195, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 178, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 1202, 'Term': 'adjust', 'Freq': 2}
{'Doc#': 588, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 426, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 204, 'Term': 'adjust', 'Freq': 1}
{'Doc#': 1065, 'Term': 'administr', 'Freq': 1}
{'Doc#': 1373, 'Term': 'admiss', 'Freq': 1}
{'Doc#': 1128, 'Term': 'admiss', 'Freq': 1}
{'Doc#': 1184, 'Term': 'admit', 'Freq': 1}
{'Doc#': 1372, 'Term': 'admit', 'Freq': 1}
{'Doc#': 191, 'Term': 'admit', 'Freq': 1}
{'Doc#': 62, 'Term': 'admit', 'Freq': 1}
{'Doc#': 730, 'Term': 'admit', 'Freq': 1}
{'Doc#': 1184, 'Term': 'admitted', 'Freq': 1}
{'Doc#': 481, 'Term': 'admixtur', 'Freq': 1}
{'Doc#': 733, 'Term': 'adopt', 'Freq': 1}
{'Doc#': 1108, 'Term': 'adopt', 'Freq': 1}
{'Doc#': 107, 'Term': 'adopt', 'Freq': 1}
{'Doc#': 149, 'Term': 'adopt', 'Freq': 1}
{'Doc#': 704, 'Term': 'adopt', 'Freq': 1}
{'Doc#': 734, 'Term': 'adopt', 'Freq': 1}
{'Doc#': 640, 'Term': 'adopt', 'Freq': 1}
{'Doc#': 585, 'Term': 'adsorpt', 'Freq': 1}
{'Doc#': 315, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 486, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 933, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 1294, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 1295, 'Term': 'advanc', 'Freq': 2}
{'Doc#': 71, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 406, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 132, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 1244, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 187, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 718, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 739, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 1362, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 892, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 72, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 521, 'Term': 'advanc', 'Freq': 1}
{'Doc#': 210, 'Term': 'advance-diamet', 'Freq': 1}
{'Doc#': 33, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 253, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 869, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 477, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1313, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 225, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1239, 'Term': 'advantag', 'Freq': 2}
{'Doc#': 34, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 611, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 77, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1044, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 889, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1086, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 185, 'Term': 'advantag', 'Freq': 2}
{'Doc#': 206, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1289, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1137, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1388, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 962, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 747, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1054, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 244, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 1147, 'Term': 'advantag', 'Freq': 1}
{'Doc#': 876, 'Term': 'advantage', 'Freq': 1}
{'Doc#': 293, 'Term': 'advent', 'Freq': 1}
{'Doc#': 1094, 'Term': 'advers', 'Freq': 1}
{'Doc#': 991, 'Term': 'advers', 'Freq': 1}
{'Doc#': 55, 'Term': 'advers', 'Freq': 1}
{'Doc#': 481, 'Term': 'advers', 'Freq': 1}
{'Doc#': 489, 'Term': 'advers', 'Freq': 1}
{'Doc#': 522, 'Term': 'advers', 'Freq': 2}
{'Doc#': 145, 'Term': 'advers', 'Freq': 1}
{'Doc#': 1380, 'Term': 'advers', 'Freq': 1}
{'Doc#': 54, 'Term': 'advers', 'Freq': 1}
{'Doc#': 792, 'Term': 'advers', 'Freq': 1}
{'Doc#': 1169, 'Term': 'advers', 'Freq': 1}
{'Doc#': 511, 'Term': 'advers', 'Freq': 1}
